product	모질라_재단	파이어폭스	모질라 코퍼레이션(, 간단히 MoCo)은 <e1>모질라_재단</e1> 이 전적으로 소유한 자회사로서, 전 세계 오픈 소스 개발자 커뮤니티가 행하는 <e2>파이어폭스</e2> , 시몽키 웹_브라우저 와 모질라_선더버드 이메일_클라이언트 와 같은 인터넷 관련 응용_소프트웨어 의 개발을 조정, 통합한다.
genre	모질라_선더버드	이메일_클라이언트	모질라 코퍼레이션(, 간단히 MoCo)은 모질라_재단 이 전적으로 소유한 자회사로서, 전 세계 오픈 소스 개발자 커뮤니티가 행하는 파이어폭스 , 시몽키 웹_브라우저 와 <e1>모질라_선더버드</e1> <e2>이메일_클라이언트</e2> 와 같은 인터넷 관련 응용_소프트웨어 의 개발을 조정, 통합한다.
type	모질라_선더버드	이메일_클라이언트	모질라 코퍼레이션(, 간단히 MoCo)은 모질라_재단 이 전적으로 소유한 자회사로서, 전 세계 오픈 소스 개발자 커뮤니티가 행하는 파이어폭스 , 시몽키 웹_브라우저 와 <e1>모질라_선더버드</e1> <e2>이메일_클라이언트</e2> 와 같은 인터넷 관련 응용_소프트웨어 의 개발을 조정, 통합한다.
division	진정홍조강	홍조식물	"로다클리아속(""Rhodachlya"")은 <e1>진정홍조강</e1> 에 속하는 <e2>홍조식물</e2> 속의 하나이다."
part	서울특별시	양천구	서울양동초등학교는 <e1>서울특별시</e1> <e2>양천구</e2> 신정동 에 있는 공립 초등학교이다.
isPartOf	뉴욕	퀸스	뉴욕 메츠()는 미국 <e1>뉴욕</e1> <e2>퀸스</e2> 를 연고지로 하는 프로_야구 이다.
family	새벽박쥐속	큰박쥐류	"큰꽃꿀박쥐 또는 큰새벽박쥐 (""Eonycteris major"")는 <e1>새벽박쥐속</e1> 에 속하는 <e2>큰박쥐류</e2> 박쥐 의 일종이다."
order	새벽박쥐속	박쥐	"큰꽃꿀박쥐 또는 큰새벽박쥐 (""Eonycteris major"")는 <e1>새벽박쥐속</e1> 에 속하는 큰박쥐류 <e2>박쥐</e2> 의 일종이다."
order	큰박쥐류	박쥐	"큰꽃꿀박쥐 또는 큰새벽박쥐 (""Eonycteris major"")는 새벽박쥐속 에 속하는 <e1>큰박쥐류</e1> <e2>박쥐</e2> 의 일종이다."
part	서울특별시	용산구	사무실은 <e1>서울특별시</e1> <e2>용산구</e2> 한강로3가 16-49에 있다.
phylum	십각목	갑각류	글립페아하목(Glypheidea)은 <e1>십각목</e1> 에 속하는 <e2>갑각류</e2> 하목의 하나이다.
part	서울특별시	강북구	서울강북소방서(서울江北消防署, )는 <e1>서울특별시</e1> <e2>강북구</e2> 를 관할하는 서울특별시_소방재난본부 산하의 소방서 이다.
part	서울특별시	광진구	군자(능동)역(君子(陵洞)驛)은 <e1>서울특별시</e1> <e2>광진구</e2> 군자동에 있는 서울_지하철_5호선 과 서울_지하철_7호선 의 환승역 이다.
publisher	스타크래프트	대한민국	<e1>스타크래프트</e1> 프로리그 (Starcraft Proleague )는 이전에 존재했던 <e2>대한민국</e2> 의 스타크래프트 및 스타크래프트_II 의 팀 단위 리그이다.
part	서울특별시	도봉구	서울교통네트웍주식회사(―交通―株式會社)는 <e1>서울특별시</e1> <e2>도봉구</e2> 도봉동 에 위치하고 온수동차고지 영업소, 시흥동차고지에 영업소를 두고 있는 서울특별시의_시내버스 운송 업체이다.
country	캘리포니아_주	미국	잠바주스(Jamba Juice)는 <e2>미국</e2> <e1>캘리포니아_주</e1> 에 본사를 두고 있는 음료 및 스무디 체인점이다.
knownFor	타니가와_나가루	스즈미야_하루히_시리즈	《나가토 유키짱의 소실》(長門有希ちゃんの消失)은 뿌요 가 그린 일본 의 만화 작품이다. 〈영_에이스 〉 (가도카와_쇼텐 )에서 연재되고 있다. <e1>타니가와_나가루</e1> 의 라이트 노벨 《<e2>스즈미야_하루히_시리즈</e2> 》의 공식 패러디 및 《스즈미야_하루히의_우울 》의 스핀오프 작품..
isPartOf	분당구	성남시	성남대로(城南大路, Seongnam-daero)는 경기도 <e2>성남시</e2> <e1>분당구</e1> 구미동_(성남시) 하나로마트 성남유통센터사거리에서 서울특별시 송파구 장지동_(서울) 복정역 교차로를 잇는 도로이다.
part	서울특별시	송파구	성남대로(城南大路, Seongnam-daero)는 경기도 성남시 분당구 구미동_(성남시) 하나로마트 성남유통센터사거리에서 <e1>서울특별시</e1> <e2>송파구</e2> 장지동_(서울) 복정역 교차로를 잇는 도로이다.
isPartOf	송파구	서울특별시	성남대로(城南大路, Seongnam-daero)는 경기도 성남시 분당구 구미동_(성남시) 하나로마트 성남유통센터사거리에서 <e2>서울특별시</e2> <e1>송파구</e1> 장지동_(서울) 복정역 교차로를 잇는 도로이다.
division	진정홍조강	홍조식물	"니지메니아속(""Nizymenia"")은 <e1>진정홍조강</e1> 돌가사리목 에 속하는 <e2>홍조식물</e2> 속의 하나이다."
division	돌가사리목	홍조식물	"니지메니아속(""Nizymenia"")은 진정홍조강 <e1>돌가사리목</e1> 에 속하는 <e2>홍조식물</e2> 속의 하나이다."
part	인천광역시	강화군	오류상천(五流上川)은 <e1>인천광역시</e1> <e2>강화군</e2> 송해면 하도리 고려산에서 발원해서 숭릉천 으로 흘러드는 하천이다.
country	니즈니타길	러시아	막심 세르게예비치 카눈니코프 (, 1991년 7월_14일 , 러시아_소비에트_연방_사회주의_공화국 <e1>니즈니타길</e1> ~ )는 현재 FC_루빈_카잔 에서 공격수 로 뛰는 <e2>러시아</e2> 의 축구 선수이다.
order	뻐드렁니쥐류	설치류	"아프리카두더지쥐속(""Cryptomys"")은 <e1>뻐드렁니쥐류</e1> 에 속하는 <e2>설치류</e2> 속의 하나이다."
order	애기박쥐과	박쥐	"아이젠트라우트집박쥐(""Hypsugo eisentrauti"")는 <e1>애기박쥐과</e1> 에 속하는 <e2>박쥐</e2> 의 일종이다."
order	소경쥐과	설치류	"상갈릴리산맥소경두더지쥐(""Spalax galili"")는 <e1>소경쥐과</e1> 에 속하는 <e2>설치류</e2> 의 일종이다."
country	헨리_키신저	미국	비슷한 시기인 1971년 8월부터 <e2>미국</e2> 의 <e1>헨리_키신저</e1> 가 비밀리에 베이징을 방문해서 저우언라이 총리와 회담을 가진 결과, 1972년 2월_21일 리처드_닉슨 대통령과 마오쩌둥 국가주석 간의 정상회담이 이뤄진 이후에는 중화인민공화국이 중화민국 보다 점차 국제무대의 주인공으로 부상하였다.
country	사이타마_현	일본	오가와 마나(, 1993년 7월 2일 ~ )는 <e1>사이타마_현</e1> 출신이자, <e2>일본</e2> 의 탤런트 , 가수 , 성우 이다.
isPartOf	뉴욕	맨해튼	어퍼 이스트 사이드(Upper East Side)는 미국 뉴욕_주 <e1>뉴욕</e1> <e2>맨해튼</e2> 의 한 지역으로 센트럴_파크 (Central Park)와 이스트_강 (East River) 사이에 위치하고 있다.
country	런던	영국	이언 해밀턴(Ian Hamilton, 1853년 1월_16일 터키 이오니아_제도 코르푸 ~ 1947년 10월_12일 <e2>영국</e2> <e1>런던</e1> )은 영국 의 장군이다.
product	닌텐도	Wii	마이크로소프트 의 엑스박스_360 , <e1>닌텐도</e1> 의 <e2>Wii</e2> 와 경쟁하고 있다.
part	서울특별시	마포구	홍익대학교 사범대학 부속초등학교는 <e1>서울특별시</e1> <e2>마포구</e2> 에 있는 사립 초등학교 이다.
country	상트페테르부르크	러시아	FC 제니트 상트페테르부르크()는 <e1>상트페테르부르크</e1> 를 연고로 하는 <e2>러시아</e2> 의 프로 축구 클럽으로 1925년 에 창단되었다.
country	충청남도	대한민국	아주자동차대학(亞洲自動車大學, Ajou Motor College)은 <e1>충청남도</e1> 보령시 에 위치한 <e2>대한민국</e2> 의 전문대학 이다.
country	보령시	대한민국	아주자동차대학(亞洲自動車大學, Ajou Motor College)은 충청남도 <e1>보령시</e1> 에 위치한 <e2>대한민국</e2> 의 전문대학 이다.
region	옥곡면	전라남도	지방도 제861호선은 <e2>전라남도</e2> 광양시 <e1>옥곡면</e1> 옥곡시외버스터미널 과 전라북도 남원시 산내면_(남원시) 대정삼거리를 잇는 전라남도 의 대한민국의_지방도 이다.
associatedMusicalArtist	NMB48	AKB48	와타나베 미유키(, 1993년 9월_19일 ~ )는 일본 여성 아이돌 그룹 <e1>NMB48</e1> 팀BII와 <e2>AKB48</e2> 팀B의 전 멤버이다.
part	서울특별시	광진구	용곡중학교는 1983년 개교한 <e1>서울특별시</e1> <e2>광진구</e2> 에 위치한 공립 중학교이다.
spouse	조지_5세	테크의_메리	알렉산더 케임브리지는 <e1>조지_5세</e1> 의 왕비 <e2>테크의_메리</e2> 의 친정 남동생이자 올버니_공작_레오폴드 의 사위이다.
starring	어톤먼트	키이라_나이틀리	로넌은 어린 시절부터 배우 생활을 시작하였으며 2007년 영화 《<e1>어톤먼트</e1> 》에서 <e2>키이라_나이틀리</e2> 와 공동 주연으로 국제적인 명성을 얻었다.
part	인천광역시	강화군	수시도는 <e1>인천광역시</e1> <e2>강화군</e2> 서도면 주문1리에 있는 섬 이다.
part	서울특별시	마포구	염리동(鹽里洞)은 <e1>서울특별시</e1> <e2>마포구</e2> 의 동_(행정_구역) 및 법정동 이다.
country	경상북도	대한민국	대구지방법원 경주지원은 대구지방검찰청_경주지청 에 대응하여, <e1>경상북도</e1> 경주시 일대에 국가사법업무를 담당하기 위해 설립된 <e2>대한민국</e2> 의 대법원 , 대구고등법원 , 대구지방법원 소속기관이다.
country	경주시	대한민국	대구지방법원 경주지원은 대구지방검찰청_경주지청 에 대응하여, 경상북도 <e1>경주시</e1> 일대에 국가사법업무를 담당하기 위해 설립된 <e2>대한민국</e2> 의 대법원 , 대구고등법원 , 대구지방법원 소속기관이다.
isPartOf	경주시	경상북도	대구지방법원 경주지원은 대구지방검찰청_경주지청 에 대응하여, <e2>경상북도</e2> <e1>경주시</e1> 일대에 국가사법업무를 담당하기 위해 설립된 대한민국 의 대법원 , 대구고등법원 , 대구지방법원 소속기관이다.
order	애기박쥐과	박쥐	"태즈메이니아긴귀박쥐(""Nyctophilus sherrini"")는 <e1>애기박쥐과</e1> 에 속하는 <e2>박쥐</e2> 의 일종이다."
phylum	무환자나무목	속씨식물	칠엽수아과(Hippocastanoideae)는 <e1>무환자나무목</e1> 무환자나무과 에 속하는 <e2>속씨식물</e2> 아과 분류군의 하나이다.
phylum	무환자나무과	속씨식물	칠엽수아과(Hippocastanoideae)는 무환자나무목 <e1>무환자나무과</e1> 에 속하는 <e2>속씨식물</e2> 아과 분류군의 하나이다.
spouse	카를루스_1세	오를레앙의_아멜리아	마누엘 2세(, 1889년 3월_12일 ~1932년 7월_2일 )는 <e1>카를루스_1세</e1> 와 그의 아내 <e2>오를레앙의_아멜리아</e2> 사이에서 태어난 아들로서, 차남이었으나 카를루스 1세가 암살당할 때 형이자 왕세자 였던 포르투갈_왕세자_루이스_필리프 가 함께 암살당하면서 왕위에 오르게 되었다.
child	카를루스_1세	포르투갈_왕세자_루이스_필리프	마누엘 2세(, 1889년 3월_12일 ~1932년 7월_2일 )는 <e1>카를루스_1세</e1> 와 그의 아내 오를레앙의_아멜리아 사이에서 태어난 아들로서, 차남이었으나 카를루스 1세가 암살당할 때 형이자 왕세자 였던 <e2>포르투갈_왕세자_루이스_필리프</e2> 가 함께 암살당하면서 왕위에 오르게 되었다.
order	큰박쥐류	박쥐	"루카스짧은코과일박쥐(""Penthetor lucasi"")는 <e1>큰박쥐류</e1> 에 속하는 <e2>박쥐</e2> 의 일종이다."
child	에프렘_짐발리스트_주니어	스테퍼니_짐발리스트	아들 <e1>에프렘_짐발리스트_주니어</e1> 는 배우로 활동하고 있으며, 손녀 <e2>스테퍼니_짐발리스트</e2> 도 배우로 활동하고 있다.
associatedMusicalArtist	라비_샹카르	조지_해리슨	또한, 영화 《헬프!_(영화) 》의 촬영 기간에 이뤄진 곡의 녹음에서 초청된 스튜디오 음악가와 <e1>라비_샹카르</e1> 가 노래에 사용한 시타르 는 밴드의 리드 기타 연주자 <e2>조지_해리슨</e2> 에게 영감을 불어넣었다.
starring	정_때문에	하희라	1998년 3월 막을 내린 KBS 1TV 일일극 《<e1>정_때문에</e1> 》 이후 출산과 육아 문제로 방송활동을 중단했던 <e2>하희라</e2> 의 안방극장 복귀작으로 화제를 모았는데, 최수종 과 채시라 를 주역으로 내세운 《사람의_집 》(1999년작) 이후 3년 만에 '스타성'과 연관이 있는 배우를 주연으로 기용했다.
part	서울특별시	노원구	서울 초안산 분묘군(서울 楚安山 墳墓群)은 <e1>서울특별시</e1> <e2>노원구</e2> 월계동 에 있는 조선시대 의 무덤군이다.
spouse	정치달	화완옹주	본래 평민 출신이었으나 먼 일가인 <e1>정치달</e1> 의 양자가 되면서 <e2>화완옹주</e2> 의 양자로 관직에 올랐다.
country	베케슈처버	헝가리	베케슈처버 1912 엘뢰레(Békéscsaba 1912 Előre)는 <e1>베케슈처버</e1> 를 연고로 하는 <e2>헝가리</e2> 의 축구 클럽이다.
child	장피에르_카셀	세실_카셀	아버지 <e1>장피에르_카셀</e1> , 동생 <e2>세실_카셀</e2> 등도 영화 배우로 종사하고 있는 배우 집안 출신이다.
part	서울특별시	종로구	노성석(盧聖錫, 일본식 이름: 瑞原聖, 1914년 11월_17일 ~ 1946년 12월_17일 )은 일제_강점기 의 출판인이자 언론인으로, 본적은 <e1>서울특별시</e1> <e2>종로구</e2> 인사동이다.
part	서울특별시	금천구	소하 분기점(Soha Junction, 소하JC)은 <e1>서울특별시</e1> <e2>금천구</e2> 시흥동_(서울) 과 경기도 광명시 소하동 , 그리고 안양시 만안구 석수동 에 걸쳐 설치된 서해안고속도로 와 강남순환로 가 만나는 분기점 이자 강남순환로 의 기점이다.
order	애기박쥐과	박쥐	"하나키집박쥐(""Pipistrellus hanaki"")는 <e1>애기박쥐과</e1> 에 속하는 <e2>박쥐</e2> 의 일종이다."
channel	어드벤처_타임	카툰_네트워크	《<e1>어드벤처_타임</e1> 》의 세 번째 시즌은 미국 <e2>카툰_네트워크</e2> 에서 방영되었다.
product	프레드레이터_스튜디오	랜덤!_카툰스	이 시리즈는 <e1>프레드레이터_스튜디오</e1> 가 제작하고 닉툰스_(미국) 가 방영한 《<e2>랜덤!_카툰스</e2> 》의 한 어드벤처_타임_(파일럿) 을 바탕으로 하고 있다.
part	서울특별시	동작구	노들역(노들驛)은 <e1>서울특별시</e1> <e2>동작구</e2> 노량진동 에 위치한 서울_지하철_9호선 의 전철역 이다.
combatant	양양_전투	손견	<e1>양양_전투</e1> 에서 <e2>손견</e2> 을 작전_중_사망 시켰다.
part	서울특별시	양천구	광영고등학교(光榮高等學校)는 <e1>서울특별시</e1> <e2>양천구</e2> 신월동에 있는 사립 고등학교 이다.
country	예블레	스웨덴	마르틴 올손(, 1988년 5월_17일 , <e2>스웨덴</e2> <e1>예블레</e1> ~ )는 스웨덴 의 축구 선수로 케냐 혈통을 갖고 있다.
order	큰귀박쥐과	박쥐	"북부자유꼬리박쥐(""Mormopterus lumsdenae"")는 <e1>큰귀박쥐과</e1> 에 속하는 <e2>박쥐</e2> 의 일종이다."
part	서울특별시	종로구	사무실은 <e1>서울특별시</e1> <e2>종로구</e2> 낙원동 243-3 경동빌딩 601호에 있다.
division	달팽이	연체동물	고복족류(古腹足類)는 바다 <e1>달팽이</e1> 와 해양 복족류 <e2>연체동물</e2> 이 속해있는 주요 계통군 중의 하나이다.
division	복족류	연체동물	고복족류(古腹足類)는 바다 달팽이 와 해양 <e1>복족류</e1> <e2>연체동물</e2> 이 속해있는 주요 계통군 중의 하나이다.
country	밴쿠버	캐나다	데이비드 스즈키(David Suzuki, 1936년 3월_24일 , <e2>캐나다</e2> 브리티시컬럼비아_주 <e1>밴쿠버</e1> 출생)는 캐나다 의 방송인 및 환경운동가 이다.
part	서울특별시	서초구	사무실은 <e1>서울특별시</e1> <e2>서초구</e2> 방배동 792-3 (우: 137-060)에 있다.
part	서울특별시	강남구	정다운도서관은 <e1>서울특별시</e1> <e2>강남구</e2> 에 있는 도서관이다.
country	도쿄_도	일본	미쓰이스미토모 은행 본점 빌딩()은 <e1>도쿄_도</e1> 지요다_구 마루노우치 에 위치한 <e2>일본</e2> 의 마천루 이다.
league	빌라_노바_FC	캄페오나투_브라질레이루_세리이_B	<e1>빌라_노바_FC</e1> 가 통산 2번째 우승을 차지하고 <e2>캄페오나투_브라질레이루_세리이_B</e2> 로 승격되었다.
country	펜실베이니아_주	미국	피츠버그 펭귄스(Pittsburgh Penguins)는 1967년 창단한 <e2>미국</e2> <e1>펜실베이니아_주</e1> 피츠버그 의 프로 아이스하키 팀이다.
country	피츠버그	미국	피츠버그 펭귄스(Pittsburgh Penguins)는 1967년 창단한 <e2>미국</e2> 펜실베이니아_주 <e1>피츠버그</e1> 의 프로 아이스하키 팀이다.
recordLabel	아이우치_리나	기자_스튜디오	아이우치 리나&사에구사 유카()는 <e1>아이우치_리나</e1> 와 사에구사_유카 에 의한, 《명탐정_코난_(애니메이션) 》 TV 방송 10주년 기념에 맞춰서 결성한 <e2>기자_스튜디오</e2> 소속의 특별 음악_유닛 이다.
recordLabel	사에구사_유카	기자_스튜디오	아이우치 리나&사에구사 유카()는 아이우치_리나 와 <e1>사에구사_유카</e1> 에 의한, 《명탐정_코난_(애니메이션) 》 TV 방송 10주년 기념에 맞춰서 결성한 <e2>기자_스튜디오</e2> 소속의 특별 음악_유닛 이다.
child	조선_장조	은전군	풍계군 이당(豐溪君 李瑭, 1783년 2월_1일 - 1826년 5월_8일 )은 조선 후기의 왕족으로 <e1>조선_장조</e1> 의 손자이자 <e2>은전군</e2> (恩全君)의 양아들이며 생부는 은언군 (恩彦君)이다.
parent	조선_철종	전계대원군	상계군 의 이복 동생이자 <e1>조선_철종</e1> 의 생부 <e2>전계대원군</e2> 의 이복 형이 된다.
father	조선_철종	전계대원군	상계군 의 이복 동생이자 <e1>조선_철종</e1> 의 생부 <e2>전계대원군</e2> 의 이복 형이 된다.
leader	타이	쁘라윳_짠오차	2014년 타이 쿠데타()는 2014년 5월_22일 , <e1>타이</e1> 에서 육군 총사령관 <e2>쁘라윳_짠오차</e2> 의 지휘 하에 타이 군이 잉락_친나왓 하의 제60차_타이_내각 에 대해 군사 쿠데타 를 일으킨 사건이다.
type	국가평화유지위원회	군사_정부	쿠데타 이후 군과 경찰로 구성된 <e1>국가평화유지위원회</e1> (NPOMC)가 정부를 운영하여 입헌_군주제 형태에 <e2>군사_정부</e2> 임시_정부 의원_내각제 군주제 으로 정부형태가 전환되었다.
part	서울특별시	서초구	<e1>서울특별시</e1> <e2>서초구</e2> 반포대로 158(서초동)에 위치하고 있으며, 서울중앙지방검찰청의 지검장은 옛날의 사헌부 집의에 해당.
part	서울특별시	용산구	주병진 성폭행 루머 사건 또는 주병진 성추문 루머는 2000년 11월 대한민국 <e1>서울특별시</e1> <e2>용산구</e2> 이태원동에서 방송인 겸 개그맨, 사업가인 주병진 이 모 여대생을 성추행했다는 루머였다.
part	서울특별시	성동구	<e1>서울특별시</e1> <e2>성동구</e2> 왕십리광장로 9 (행당동)에 위치하고 있다.
part	서울특별시	동작구	서울삼일초등학교는 <e1>서울특별시</e1> <e2>동작구</e2> 에 있는 공립 초등학교이다.
region	김해시	경상남도	김해중부경찰서와 함께 <e2>경상남도</e2> <e1>김해시</e1> 를 관할하지만 김해중부경찰서는 김해시의 중부와 동부, 동북부를 관할하고 김해서부경찰서는 김해시의 서부, 서남북부를 관할한다.
region	노안면	전라남도	지방도 제831호선은 <e2>전라남도</e2> 나주시 성북동_(나주시) 에서 <e1>노안면</e1> 양천리를 잇던 전라남도 의 지방도이다.
part	서울특별시	동대문구	은석초등학교(恩石初等學校)는 <e1>서울특별시</e1> <e2>동대문구</e2> 에 있는 사립 초등학교 이다.
part	서울특별시	용산구	래미안 용산() 또는 래미안 용산 SI(), 래미안 용산 더 센트럴()은 대한민국 <e1>서울특별시</e1> <e2>용산구</e2> 한강로2가에 위치한 랜드마크 트윈타워 아파트다.
country	리보르노	이탈리아	이레네 베키 (Irene Vecchi, 1989년 6월_10일 , <e1>리보르노</e1> ~) 는 <e2>이탈리아</e2> 의 사브르_(펜싱) 펜싱 선수로, 2011년 유럽선수권 대회를 우승하였다.
part	바스크_지방	기푸스코아_주	파사이아(, )는 스페인 <e1>바스크_지방</e1> 의 주인 <e2>기푸스코아_주</e2> 의 도시로, 인구는 16,091명(2007년 기준), 면적은 11.34㎢이다..
director	조제,_호랑이_그리고_물고기들	이누도_잇신	감독과 각본은 《<e1>조제,_호랑이_그리고_물고기들</e1> 》의 <e2>이누도_잇신</e2> 과 와타나베_마야 가 맡았다.
genre	옐로_매직_오케스트라	신스팝	크라프트베르크()는 독일 의 전자_음악 그룹으로, 흔히 일본 의 전자 음악 그룹인 <e1>옐로_매직_오케스트라</e1> 와 함께 <e2>신스팝</e2> 및 일렉트로니카 음악의 선구자로 불린다.
genre	옐로_매직_오케스트라	일렉트로니카	크라프트베르크()는 독일 의 전자_음악 그룹으로, 흔히 일본 의 전자 음악 그룹인 <e1>옐로_매직_오케스트라</e1> 와 함께 신스팝 및 <e2>일렉트로니카</e2> 음악의 선구자로 불린다.
part	서울특별시	동작구	수도여자고등학교(首都女子高等學校)는 <e1>서울특별시</e1> <e2>동작구</e2> 신대방동에 있는 공립 고등학교이다.
part	서울특별시	종로구	경국대전 권3(經國大典 卷三)은 <e1>서울특별시</e1> <e2>종로구</e2> , 국립고궁박물관 에 있는 조선시대 의 목판본 책이다.
country	로마	이탈리아	마리아 안나 만시니, 또는 마리 안 망시니(i, 1649년 <e1>로마</e1> ~ 1714년 6월_20일 )는 <e2>이탈리아</e2> 출신의 프랑스 귀족 으로 뒤에 부용_공작_부인 으로 불린다.
part	서울특별시	서초구	선흥상운(善興商運)은 <e1>서울특별시</e1> <e2>서초구</e2> 의 마을버스 업체이다.
part	서울특별시	서초구	사무실은 <e1>서울특별시</e1> <e2>서초구</e2> 서초동 1581-13에 있다.
part	서울특별시	송파구	잠실여자고등학교(蠶室女子高等學校)는 <e1>서울특별시</e1> <e2>송파구</e2> 송파동에 있는 사립 고등학교 이다.
region	남원읍	제주특별자치도	태흥2리항은 <e2>제주특별자치도</e2> 서귀포시 <e1>남원읍</e1> 태흥2리에 위치한 어항 이다.
part	서울특별시	서초구	사무실은 <e1>서울특별시</e1> <e2>서초구</e2> 서초1동 1640-29 정연빌딩 301호에 있다.
part	서울특별시	관악구	신림고등학교(新林高等學校)는 <e1>서울특별시</e1> <e2>관악구</e2> 신림동에 있는 공립 고등학교이다.
part	서울특별시	노원구	광운대역(光云大驛)은 <e1>서울특별시</e1> <e2>노원구</e2> 월계동_(서울) 에 있는 경원선 과 망우선 의 철도역 이다.
country	전라남도	대한민국	모강인(牟康仁, 1957년 8월_24일 ~ , <e1>전라남도</e1> 함평군 )은 <e2>대한민국</e2> 의 경찰공무원이다.
country	함평군	대한민국	모강인(牟康仁, 1957년 8월_24일 ~ , 전라남도 <e1>함평군</e1> )은 <e2>대한민국</e2> 의 경찰공무원이다.
country	카디스	스페인	호아킨 산체스 로드리게스 (, 1981년 7월_21일 , <e2>스페인</e2> <e1>카디스</e1> 엘푸에르토데산타마리아 ~ )는 스페인 의 축구 선수로, 현재 스페인 프리메라리가 의 레알_베티스 에서 활동하고 있다.
country	엘푸에르토데산타마리아	스페인	호아킨 산체스 로드리게스 (, 1981년 7월_21일 , <e2>스페인</e2> 카디스 <e1>엘푸에르토데산타마리아</e1> ~ )는 스페인 의 축구 선수로, 현재 스페인 프리메라리가 의 레알_베티스 에서 활동하고 있다.
part	서울특별시	강북구	동아버스(東亞―)는 <e1>서울특별시</e1> <e2>강북구</e2> 의 옛 시내버스 회사였고, 본사는 서울특별시 강북구 우이동 에 위치해 있었다.
knownFor	크리스_소여	트랜스포트_타이쿤	오픈 TTD(OpenTTD) 또는 오픈 트랜스포트 타이쿤 디럭스는 <e1>크리스_소여</e1> 가 개발한 <e2>트랜스포트_타이쿤</e2> 을 분석하여 오픈_소스 로 새로 만든 경영 시뮬레이션 게임이다.
isPartOf	남동구	인천광역시	부천고가교는 <e2>인천광역시</e2> <e1>남동구</e1> 장수동과 인천광역시 계양구 서운동을 연결하는 서울외곽순환고속도로 상의 다리로, 길이는 7,754m이다.
country	리토메르지체	체코	이르지 루제크(, 1967년 8월_29일 , 체코슬로바키아 <e1>리토메르지체</e1> ~ )는 <e2>체코</e2> 의 사진_작가 이다.
country	부다페스트	헝가리	언털 요제프(, 1932년 4월_8일 <e1>부다페스트</e1> ~ 1993년 12월_12일 부다페스트)는 <e2>헝가리</e2> 의 교사, 사서, 역사가, 정치인이다.
country	브뤼셀	벨기에	브뤼셀 시(, )은 <e1>브뤼셀</e1> 의 행정 구역으로, <e2>벨기에</e2> 의 법적 수도이다.
isPartOf	울주군	울산광역시	온산역(溫山驛)은 <e2>울산광역시</e2> <e1>울주군</e1> 온산읍 에 위치한 온산선 의 철도역 이다.
region	온산읍	울산광역시	온산역(溫山驛)은 <e2>울산광역시</e2> 울주군 <e1>온산읍</e1> 에 위치한 온산선 의 철도역 이다.
country	부산광역시	대한민국	동명대학은 <e1>부산광역시</e1> 남구_(부산광역시) 에 있었던 <e2>대한민국</e2> 의 대한민국의_전문대학 이었다.
